name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Marinithermus	186191	G	7	0	7	0.00016
Thermus	270	G	3	0	3	0.00008
Meiothermus	65551	G	1	0	1	0.00003
Chloroflexus	1107	G	4	0	4	0.00009
Roseiflexus	120961	G	1	0	1	0.00002
Tepidiforma	2682228	G	4	0	4	0.00009
Caldilinea	233191	G	3	0	3	0.00006
Candidatus Promineofilum	1988031	G	3	0	3	0.00006
Sphaerobacter	2056	G	2	0	2	0.00004
Anaerolinea	233189	G	1	0	1	0.00002
Brevefilum	2019482	G	1	0	1	0.00002
Dehalococcoides	61434	G	1	0	1	0.00002
Butyricimonas	574697	G	5	5	10	0.00022
Bacteroides	816	G	4	0	4	0.00010
Duncaniella	2518495	G	3	0	3	0.00006
Alistipes	239759	G	2	0	2	0.00004
Fermentimonas	1784836	G	2	0	2	0.00005
Paludibacter	346096	G	1	0	1	0.00002
Parabacteroides	375288	G	1	2	3	0.00006
Salinivirga	1970191	G	1	0	1	0.00003
Hymenobacter	89966	G	13	0	13	0.00028
Fibrella	861914	G	5	1	6	0.00013
Cyclobacterium	68288	G	1	0	1	0.00002
Chryseobacterium	59732	G	11	2	13	0.00029
Empedobacter	59734	G	2	0	2	0.00006
Aquimarina	290174	G	1	0	1	0.00002
Leeuwenhoekiella	283735	G	1	0	1	0.00003
Maribacter	252356	G	1	0	1	0.00003
Formosa	225842	G	1	0	1	0.00002
Salinibacter	146918	G	6	0	6	0.00013
Rhodothermus	29548	G	3	0	3	0.00007
Chitinophaga	79328	G	5	0	5	0.00011
Flavisolibacter	398041	G	4	0	4	0.00008
Sphingobacterium	28453	G	3	0	3	0.00008
Pseudopedobacter	1649482	G	1	0	1	0.00003
Chlorobaculum	256319	G	2	0	2	0.00004
Pelodictyon	1099	G	1	0	1	0.00002
Melioribacter	1134403	G	2	0	2	0.00005
Fibrobacter	832	G	4	0	4	0.00009
Gemmatimonas	173479	G	1	35	36	0.00078
Gemmata	113	G	3	2	5	0.00011
Singulisphaera	466152	G	4	0	4	0.00009
Aquisphaera	1511635	G	1	0	1	0.00002
Planctopirus	1649480	G	2	0	2	0.00004
Bremerella	2714594	G	1	0	1	0.00003
Alienimonas	2714737	G	1	0	1	0.00002
Mariniblastus	2005380	G	1	0	1	0.00002
Sedimentisphaera	2483368	G	1	0	1	0.00002
Opitutus	178440	G	7	0	7	0.00015
Nibricoccus	2576890	G	5	0	5	0.00011
Lacunisphaera	1961799	G	1	0	1	0.00002
Coraliomargarita	442430	G	3	0	3	0.00006
Verrucomicrobium	2735	G	4	2	6	0.00013
Simkania	34093	G	2	0	2	0.00004
Candidatus Protochlamydia	282132	G	1	0	1	0.00002
Kiritimatiella	1921784	G	1	1	2	0.00006
Granulicella	940557	G	13	0	13	0.00029
Terriglobus	392733	G	4	0	4	0.00009
Candidatus Koribacter	658061	G	2	0	2	0.00004
Acidisarcina	2608728	G	2	0	2	0.00004
Nitrospira	1234	G	5	0	5	0.00011
Sphaerochaeta	399320	G	3	0	3	0.00007
Thermosulfidibacter	412592	G	2	0	2	0.00005
Desulfurispirillum	393029	G	2	2	4	0.00010
Aminomonas	81411	G	2	0	2	0.00005
Thermotoga	2335	G	1	0	1	0.00002
Thermosulfuriphilus	2033601	G	1	0	1	0.00002
Homo	9605	G	56	1	57	0.00122
Haloplanus	376170	G	8	0	8	0.00017
Haloferax	2251	G	1	0	1	0.00002
Halorubrum	56688	G	4	2	6	0.00014
Halorientalis	1073987	G	4	0	4	0.00009
Halorhabdus	146825	G	1	0	1	0.00002
Halobacterium	2239	G	2	0	2	0.00005
Salinarchaeum	1269201	G	3	0	3	0.00006
Halostagnicola	353799	G	1	1	2	0.00005
Methanoregula	395331	G	1	0	1	0.00002
Methanosphaerula	475087	G	1	0	1	0.00002
Methanoculleus	45989	G	1	0	1	0.00002
Methanohalophilus	2175	G	1	1	2	0.00004
Methanosarcina	2207	G	1	2	3	0.00006
Methanopyrus	2319	G	1	0	1	0.00002
Sulfolobus	2284	G	1	0	1	0.00002
Begomovirus	10814	G	1	0	1	0.00002
